InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority
762556,SKU_1811,Blue Pen,21,14-03-24,43.59,92915,Spain,0.34,Bank Transfer,9.56,Electronics,Online,Not Returned,DHL,London,Medium
580209,SKU_1664,Blue Pen,11,14-03-24,64.31,39749,Australia,0.42,paypall,15.2,Accessories,In-store,Not Returned,DHL,Berlin,Medium
937966,SKU_1016,Wall Clock,45,14-03-24,42.88,82765,Spain,0.06,Credit Card,20.66,Electronics,In-store,Not Returned,FedEx,Amsterdam,Medium
113549,SKU_1038,Desk Lamp,27,15-03-24,15.52,,Portugal,0.38,Bank Transfer,12.12,Stationery,In-store,Not Returned,Royal Mail,Berlin,Medium
109821,SKU_1664,Blue Pen,20,15-03-24,70.66,15978,France,0.35,paypall,22.19,Electronics,Online,Not Returned,FedEx,Paris,Medium
135564,SKU_1866,Notebook,15,15-03-24,96.35,36535,United States,0.2,paypall,6.17,Furniture,In-store,Not Returned,Royal Mail,Rome,High
897505,SKU_1294,Wall Clock,48,15-03-24,17.21,82539,Australia,0.1,Bank Transfer,22.21,Stationery,In-store,Not Returned,FedEx,Berlin,Medium
107282,SKU_1038,Office Chair,5,15-03-24,29.19,36280,Germany,0.35,Credit Card,8.06,Accessories,In-store,Returned,FedEx,Paris,High
860615,SKU_1186,USB Cable,16,15-03-24,81.16,39956,Portugal,0.02,Credit Card,28.21,Stationery,Online,Not Returned,Royal Mail,Amsterdam,High
816506,SKU_1749,Office Chair,4,15-03-24,78.47,97464,United States,0.3,Bank Transfer,15.09,Accessories,Online,Not Returned,DHL,London,High
512405,SKU_1961,Wireless Mouse,38,15-03-24,7.71,74125,Germany,0.26,paypall,14.7,Furniture,In-store,Not Returned,FedEx,Rome,Medium
472110,SKU_1783,Office Chair,31,15-03-24,39.01,84277,United Kingdom,0.44,paypall,12.01,Electronics,Online,Not Returned,UPS,Berlin,High
305855,SKU_1308,Backpack,29,15-03-24,90.55,94960,Germany,0.02,paypall,9.2,Apparel,In-store,Not Returned,UPS,London,Medium
110771,SKU_1361,Notebook,40,15-03-24,50.41,59695,Germany,0.43,Bank Transfer,6.17,Apparel,Online,Not Returned,FedEx,Paris,Medium
423636,SKU_1461,Backpack,4,15-03-24,16.76,65056,Sweden,0.17,Credit Card,5.27,Furniture,In-store,Not Returned,FedEx,Paris,Medium
777594,SKU_1668,USB Cable,41,15-03-24,41.36,15865,Portugal,0.38,paypall,14.53,Accessories,Online,Not Returned,DHL,Rome,Low
320354,SKU_1230,Headphones,5,15-03-24,98.44,26215,Norway,0.23,Bank Transfer,19.97,Furniture,Online,Not Returned,DHL,Berlin,Low
658384,SKU_1705,Office Chair,30,15-03-24,31.01,77329,Germany,0.06,paypall,13.81,Accessories,In-store,Not Returned,DHL,Paris,Low
112236,SKU_1249,Headphones,48,15-03-24,11.51,12493,United States,0.13,paypall,20.67,Apparel,Online,Not Returned,DHL,London,Medium
675832,SKU_1777,Desk Lamp,4,15-03-24,36.08,52418,Belgium,0.37,Bank Transfer,13.12,Furniture,In-store,Not Returned,DHL,Paris,High
398065,SKU_1001,Desk Lamp,7,15-03-24,3.27,52531,Germany,0.41,Credit Card,12.41,Furniture,Online,Not Returned,UPS,Berlin,Low
386720,SKU_1474,T-shirt,25,15-03-24,50.23,96228,Sweden,0.33,Credit Card,23.61,Electronics,Online,Not Returned,UPS,Amsterdam,High
231238,SKU_1652,Blue Pen,14,15-03-24,77.92,25346,Belgium,0.16,paypall,23.85,Apparel,Online,Not Returned,DHL,London,Low
245724,SKU_1181,Desk Lamp,40,15-03-24,61.13,14402,Germany,0.18,Bank Transfer,15.06,Electronics,Online,Not Returned,UPS,Berlin,Low
512854,SKU_1001,Wall Clock,-38,15-03-24,-39.98,,Italy,0.39,paypall,,Stationery,Online,Not Returned,Royal Mail,,Low
639521,SKU_1169,T-shirt,29,15-03-24,26.99,82442,Belgium,0.42,Bank Transfer,22.73,Accessories,In-store,Not Returned,DHL,Amsterdam,Low
364029,SKU_1269,White Mug,36,15-03-24,13.02,82518,Australia,0.1,Bank Transfer,22.55,Furniture,Online,Not Returned,DHL,Amsterdam,High
677808,SKU_1976,Blue Pen,42,16-03-24,35.47,24265,Australia,0.32,Bank Transfer,15.17,Stationery,Online,Not Returned,DHL,Rome,Low
326972,SKU_1306,USB Cable,35,16-03-24,31.13,75935,Belgium,0.02,Bank Transfer,16.01,Stationery,Online,Not Returned,UPS,London,Low
311316,SKU_1875,Blue Pen,11,16-03-24,51.63,55990,Spain,0.32,Credit Card,20.27,Accessories,In-store,Not Returned,DHL,Rome,Medium
199203,SKU_1048,Office Chair,28,16-03-24,20.56,91689,Sweden,0.38,Bank Transfer,16.59,Apparel,In-store,Not Returned,DHL,London,Medium
734047,SKU_1421,Blue Pen,15,16-03-24,45.71,11250,Belgium,0.35,Bank Transfer,7.76,Furniture,In-store,Not Returned,UPS,Rome,Low
300020,SKU_1995,Wall Clock,15,16-03-24,63.51,15620,Italy,0.49,paypall,9.03,Stationery,Online,Not Returned,UPS,London,Low
558026,SKU_1929,Headphones,18,16-03-24,89.32,45084,United States,0.31,paypall,29.97,Stationery,Online,Returned,FedEx,Amsterdam,High
242841,SKU_1284,Notebook,2,16-03-24,23.41,23312,Portugal,0.32,Credit Card,29.11,Accessories,In-store,Not Returned,FedEx,Berlin,High
574699,SKU_1878,Blue Pen,30,16-03-24,36.57,17079,Australia,0.42,paypall,10.69,Stationery,Online,Not Returned,UPS,Rome,High
536363,SKU_1379,Backpack,9,16-03-24,47.26,51801,United Kingdom,0.4,Credit Card,22.23,Electronics,Online,Not Returned,Royal Mail,London,High
761809,SKU_1831,Blue Pen,-29,16-03-24,65.6,,United Kingdom,0.4,Credit Card,,Stationery,In-store,Not Returned,FedEx,,Medium
535395,SKU_1790,Office Chair,6,16-03-24,50.57,37729,Norway,0.08,paypall,12.33,Accessories,Online,Not Returned,DHL,Paris,Medium
856796,SKU_1790,Notebook,27,16-03-24,12.85,92602,Sweden,0.47,paypall,22.61,Apparel,In-store,Not Returned,DHL,Paris,Low
730747,SKU_1503,Office Chair,37,16-03-24,52.66,11396,France,0.24,Bank Transfer,6.78,Electronics,Online,Not Returned,DHL,Berlin,Medium
370280,SKU_1783,Notebook,37,16-03-24,84.31,81038,Portugal,0.25,paypall,18.24,Stationery,In-store,Not Returned,Royal Mail,Rome,Medium
854023,SKU_1555,Office Chair,37,16-03-24,24.58,,Italy,0.3,Credit Card,5.48,Furniture,Online,Not Returned,UPS,,Low
958418,SKU_1571,Wireless Mouse,33,16-03-24,3.91,15339,France,0.32,Credit Card,17.71,Electronics,In-store,Not Returned,DHL,Amsterdam,Medium
929431,SKU_1198,USB Cable,15,16-03-24,88.21,90180,Italy,0.22,paypall,12.95,Stationery,In-store,Not Returned,DHL,Berlin,Low
189567,SKU_1108,Blue Pen,10,16-03-24,24.96,60901,Norway,0.33,Credit Card,26.81,Apparel,Online,Not Returned,DHL,London,High
917484,SKU_1064,White Mug,4,16-03-24,79.28,72347,France,0.45,Credit Card,23.04,Apparel,In-store,Not Returned,DHL,Paris,Medium
554497,SKU_1914,Notebook,29,16-03-24,67.65,81621,Belgium,0.27,paypall,14.91,Accessories,Online,Not Returned,Royal Mail,Paris,Medium
504562,SKU_1684,Headphones,2,16-03-24,16.23,21269,Germany,0.13,Credit Card,10.5,Accessories,Online,Not Returned,DHL,Paris,Medium
813037,SKU_1352,Wall Clock,32,16-03-24,51.68,24149,Germany,0.37,paypall,14.98,Stationery,Online,Not Returned,DHL,Amsterdam,Low
901284,SKU_1097,Notebook,46,16-03-24,33.61,99190,Sweden,0.04,Bank Transfer,5.5,Furniture,In-store,Not Returned,Royal Mail,London,High
959035,SKU_1128,Notebook,6,17-03-24,90.28,54034,Sweden,0.43,Credit Card,26.81,Furniture,Online,Not Returned,DHL,Amsterdam,Medium
524701,SKU_1267,Headphones,46,17-03-24,67.28,,Spain,0.16,paypall,21.41,Furniture,Online,Not Returned,UPS,,High
830585,SKU_1408,Headphones,11,17-03-24,62.84,13272,Netherlands,0,Credit Card,7.83,Apparel,In-store,Not Returned,Royal Mail,Rome,Medium
992503,SKU_1086,T-shirt,25,17-03-24,17.94,33029,United States,0.06,Bank Transfer,11.63,Apparel,In-store,Not Returned,UPS,Berlin,High
124272,SKU_1600,White Mug,1,17-03-24,96.9,33430,Norway,0.18,paypall,29.46,Stationery,In-store,Not Returned,UPS,London,Low
496979,SKU_1990,Wall Clock,18,17-03-24,14.07,41109,United Kingdom,0.47,Bank Transfer,24.14,Accessories,Online,Not Returned,DHL,Amsterdam,Low
683375,SKU_1855,Backpack,3,17-03-24,74.26,79691,United States,0.05,Bank Transfer,22.13,Electronics,Online,Returned,Royal Mail,Rome,Medium
598448,SKU_1393,Backpack,26,17-03-24,95.01,64201,Australia,0.14,paypall,5.5,Electronics,Online,Not Returned,UPS,Rome,Medium
941280,SKU_1449,Wireless Mouse,13,17-03-24,45.37,84185,Australia,0.12,paypall,18.58,Accessories,In-store,Not Returned,FedEx,London,High
130075,SKU_1928,USB Cable,11,17-03-24,28.75,89092,Spain,0.12,paypall,18.01,Furniture,In-store,Not Returned,Royal Mail,Paris,Low
915124,SKU_1740,White Mug,5,17-03-24,62.35,57882,Belgium,0.05,paypall,6.82,Electronics,In-store,Not Returned,Royal Mail,Berlin,High
192085,SKU_1470,Wall Clock,5,17-03-24,62.75,47866,Norway,0.22,Credit Card,18.79,Electronics,Online,Not Returned,UPS,London,Low
952846,SKU_1641,Notebook,6,17-03-24,65.53,62151,Spain,0.26,Bank Transfer,15.8,Accessories,Online,Returned,Royal Mail,Amsterdam,High
784208,SKU_1643,Wireless Mouse,12,17-03-24,63.56,97129,Netherlands,0.17,Bank Transfer,21.51,Stationery,In-store,Not Returned,DHL,Berlin,Medium
482314,SKU_1918,Wall Clock,5,17-03-24,5.68,32285,Portugal,0.31,paypall,16.25,Stationery,Online,Not Returned,Royal Mail,Berlin,Low
327349,SKU_1764,Wireless Mouse,1,17-03-24,14.51,58682,Italy,0.24,paypall,26.25,Apparel,In-store,Returned,UPS,London,High
119268,SKU_1109,White Mug,9,17-03-24,49.49,53125,Sweden,0.12,paypall,26.7,Electronics,In-store,Returned,FedEx,Berlin,Medium
488031,SKU_1808,USB Cable,4,17-03-24,48.86,12695,Netherlands,0.17,Bank Transfer,20.32,Stationery,In-store,Not Returned,Royal Mail,London,High
438467,SKU_1293,Headphones,10,17-03-24,40.95,14454,Netherlands,0.49,paypall,16.38,Apparel,In-store,Not Returned,Royal Mail,Berlin,High
741273,SKU_1214,USB Cable,13,17-03-24,77.31,50166,United Kingdom,0,paypall,19.07,Accessories,Online,Not Returned,FedEx,Amsterdam,High
272692,SKU_1311,Blue Pen,15,17-03-24,12.18,21041,Norway,0.09,Credit Card,6.95,Furniture,In-store,Not Returned,DHL,Rome,High
590423,SKU_1203,Backpack,39,17-03-24,51.12,95967,Germany,0.15,Bank Transfer,22.71,Furniture,In-store,Not Returned,UPS,Rome,High
701160,SKU_1427,Wireless Mouse,36,17-03-24,25.62,54939,Norway,0.28,Bank Transfer,28.84,Stationery,Online,Not Returned,UPS,Amsterdam,Medium
979706,SKU_1959,White Mug,19,17-03-24,54.56,24130,Portugal,0.07,paypall,16.91,Electronics,In-store,Not Returned,UPS,London,Medium
620317,SKU_1535,Blue Pen,43,18-03-24,54.2,76587,United States,0.12,Bank Transfer,9.41,Apparel,In-store,Not Returned,DHL,Paris,Low
402283,SKU_1092,Wireless Mouse,28,18-03-24,1.5,,Belgium,0.35,Credit Card,21.14,Stationery,Online,Not Returned,FedEx,Amsterdam,High
546353,SKU_1680,Blue Pen,47,18-03-24,49.88,38704,Italy,0.16,Credit Card,24.73,Apparel,Online,Not Returned,Royal Mail,Rome,Medium
396181,SKU_1027,T-shirt,41,18-03-24,30.21,42309,Norway,0.11,Credit Card,22.48,Furniture,Online,Not Returned,Royal Mail,Rome,High
178434,SKU_1317,Office Chair,-44,18-03-24,60.37,,United Kingdom,0.1,paypall,,Electronics,In-store,Not Returned,DHL,,Medium
248750,SKU_1398,Notebook,8,18-03-24,9.17,,Netherlands,0.17,paypall,15.5,Furniture,Online,Not Returned,FedEx,Amsterdam,Medium
118141,SKU_1701,Desk Lamp,-26,18-03-24,-96.4,,Netherlands,0.5,Bank Transfer,,Electronics,Online,Not Returned,UPS,,Low
568908,SKU_1265,Notebook,43,18-03-24,80.12,13005,Sweden,0.25,paypall,25.43,Accessories,Online,Not Returned,UPS,Amsterdam,Low
910592,SKU_1895,Backpack,22,18-03-24,76.19,82432,France,0.49,paypall,19.45,Furniture,In-store,Not Returned,Royal Mail,Rome,Medium
506051,SKU_1993,Wall Clock,46,18-03-24,57.79,31921,Australia,0.49,paypall,10.54,Stationery,In-store,Not Returned,DHL,Berlin,High
633671,SKU_1284,Desk Lamp,33,18-03-24,34.35,52618,France,0.18,Bank Transfer,21.87,Apparel,In-store,Not Returned,Royal Mail,Paris,High
204882,SKU_1926,Wall Clock,32,18-03-24,65.72,46579,Germany,0.47,paypall,5.8,Furniture,In-store,Not Returned,UPS,London,Low
255636,SKU_1062,Wireless Mouse,-27,18-03-24,92.11,,France,0.34,paypall,,Furniture,In-store,Not Returned,DHL,,Medium
993981,SKU_1598,Wireless Mouse,-45,18-03-24,-92.46,,Germany,1.880914237,Bank Transfer,,Stationery,Online,Not Returned,DHL,,High
840121,SKU_1913,T-shirt,44,18-03-24,55.27,71620,United Kingdom,0.01,paypall,12.67,Electronics,Online,Returned,Royal Mail,Amsterdam,Medium
531700,SKU_1518,Wall Clock,18,18-03-24,91.77,72972,Netherlands,0.49,Credit Card,10.9,Apparel,In-store,Not Returned,DHL,Berlin,High
151556,SKU_1666,USB Cable,28,18-03-24,66.19,10506,Norway,0.29,Credit Card,25.01,Electronics,In-store,Not Returned,DHL,Rome,High
578698,SKU_1904,T-shirt,44,18-03-24,48.98,25596,Belgium,0.12,Credit Card,12.35,Accessories,In-store,Not Returned,UPS,Rome,High
798142,SKU_1019,Wall Clock,8,18-03-24,97.24,71494,France,0.34,Bank Transfer,28.42,Stationery,In-store,Not Returned,UPS,Rome,Medium
543639,SKU_1763,White Mug,44,18-03-24,46.26,32549,Italy,0.04,Credit Card,25.31,Accessories,In-store,Not Returned,UPS,Rome,Medium
257367,SKU_1884,Wireless Mouse,11,18-03-24,94.07,71037,Australia,0.02,paypall,25.03,Accessories,Online,Not Returned,FedEx,Berlin,Medium
944028,SKU_1980,T-shirt,22,18-03-24,23.27,93736,France,0.5,Credit Card,29.54,Furniture,In-store,Not Returned,DHL,London,Low
198236,SKU_1347,Wireless Mouse,49,18-03-24,36.59,12190,United Kingdom,0.16,Bank Transfer,7.04,Apparel,In-store,Not Returned,Royal Mail,Berlin,Medium
999856,SKU_1049,Backpack,1,18-03-24,72.28,31881,Sweden,0.01,Credit Card,19.62,Apparel,Online,Not Returned,Royal Mail,Paris,High
332144,SKU_1188,Office Chair,33,19-03-24,40.03,95666,Sweden,0.3,Bank Transfer,19.09,Stationery,In-store,Not Returned,Royal Mail,Berlin,Low
460289,SKU_1066,Office Chair,21,19-03-24,29.61,96015,Norway,0.22,Credit Card,19.96,Accessories,In-store,Returned,Royal Mail,Rome,Low
345117,SKU_1364,White Mug,38,19-03-24,30.31,66801,France,0.14,Credit Card,14.85,Furniture,Online,Not Returned,FedEx,Berlin,Medium
437431,SKU_1201,Desk Lamp,19,19-03-24,15.85,72488,Sweden,0.1,paypall,10.92,Apparel,Online,Not Returned,UPS,Amsterdam,Medium
550169,SKU_1912,Headphones,35,19-03-24,7.17,85048,Belgium,0.02,paypall,24.88,Accessories,Online,Returned,FedEx,London,Medium
567680,SKU_1098,White Mug,41,19-03-24,90.01,48894,Portugal,0.06,Bank Transfer,27.42,Accessories,In-store,Not Returned,FedEx,Amsterdam,High
958110,SKU_1660,Wireless Mouse,6,19-03-24,61.61,22563,Portugal,0.19,Bank Transfer,12.86,Accessories,Online,Not Returned,Royal Mail,Paris,Medium
932387,SKU_1968,White Mug,15,19-03-24,50.6,18953,United Kingdom,0.48,Bank Transfer,12.8,Accessories,Online,Not Returned,UPS,Berlin,High
413224,SKU_1976,Wireless Mouse,24,19-03-24,70.27,14727,Australia,0.02,Credit Card,13.74,Electronics,Online,Not Returned,DHL,Berlin,High
968225,SKU_1159,Headphones,44,19-03-24,89.25,70454,Portugal,0.07,Credit Card,17.99,Stationery,In-store,Not Returned,UPS,Berlin,Low
820290,SKU_1815,Desk Lamp,49,19-03-24,33.64,90988,Portugal,0.42,Bank Transfer,17.75,Accessories,Online,Not Returned,Royal Mail,London,High
465861,SKU_1677,Blue Pen,33,19-03-24,50.48,11432,Spain,0.45,Credit Card,23.45,Furniture,Online,Not Returned,UPS,Amsterdam,High
429870,SKU_1027,Blue Pen,25,19-03-24,5.61,77726,United States,0.1,Credit Card,16.03,Accessories,In-store,Not Returned,UPS,Rome,Medium
821898,SKU_1465,Wireless Mouse,10,19-03-24,78.22,93415,United Kingdom,0.07,Bank Transfer,26.81,Electronics,In-store,Not Returned,UPS,London,High
667170,SKU_1699,Wireless Mouse,13,19-03-24,8,89853,United States,0.02,Bank Transfer,28.7,Stationery,Online,Not Returned,DHL,Berlin,Medium
123038,SKU_1837,White Mug,29,19-03-24,42.63,66089,Netherlands,0.12,paypall,7.03,Electronics,In-store,Not Returned,DHL,Berlin,Low
960062,SKU_1825,USB Cable,41,19-03-24,72.05,25674,Netherlands,0.42,Credit Card,28.1,Apparel,Online,Not Returned,FedEx,Paris,High
908883,SKU_1197,Wall Clock,1,19-03-24,44.59,91624,Norway,0.24,Credit Card,9.76,Accessories,Online,Not Returned,DHL,Rome,Low
824648,SKU_1208,Office Chair,-13,19-03-24,47.56,,Netherlands,0.09,Credit Card,,Stationery,Online,Not Returned,UPS,,Low
155352,SKU_1436,Headphones,34,19-03-24,86.99,22345,Germany,0.01,paypall,9.17,Furniture,Online,Not Returned,Royal Mail,Amsterdam,Low
644809,SKU_1265,Backpack,36,19-03-24,39.37,26145,Norway,0.42,paypall,29.64,Apparel,Online,Not Returned,FedEx,London,High
426452,SKU_1769,USB Cable,41,19-03-24,97.95,61144,Italy,0.4,Bank Transfer,6.83,Apparel,In-store,Not Returned,Royal Mail,Rome,Low
848664,SKU_1992,Wall Clock,37,19-03-24,71.63,78900,Portugal,0.03,Credit Card,8.21,Electronics,Online,Not Returned,FedEx,Amsterdam,Low
220631,SKU_1490,Blue Pen,16,19-03-24,78.25,26484,Sweden,0.39,Bank Transfer,7.31,Electronics,In-store,Not Returned,FedEx,Paris,Medium
923638,SKU_1408,Wireless Mouse,7,20-03-24,17.16,21730,Australia,0.37,Credit Card,8.31,Accessories,In-store,Not Returned,UPS,Paris,Medium
956395,SKU_1933,Office Chair,19,20-03-24,63.64,80063,Italy,0.49,paypall,14.52,Apparel,Online,Not Returned,FedEx,Rome,High
750695,SKU_1256,White Mug,27,20-03-24,23.76,94117,Belgium,0.04,Credit Card,19.61,Accessories,Online,Not Returned,FedEx,Amsterdam,Low
468980,SKU_1335,USB Cable,39,20-03-24,21.99,80966,United States,0.13,Credit Card,27.78,Accessories,In-store,Not Returned,UPS,Rome,High
380916,SKU_1857,Desk Lamp,9,20-03-24,91.2,43876,United Kingdom,0.3,paypall,10.62,Apparel,Online,Returned,Royal Mail,Berlin,Low
259135,SKU_1232,Backpack,4,20-03-24,22.85,37140,Portugal,0.14,Bank Transfer,12.17,Furniture,Online,Not Returned,Royal Mail,Paris,High
991728,SKU_1715,T-shirt,9,20-03-24,67.53,36689,United States,0.04,paypall,13.65,Furniture,Online,Returned,DHL,Berlin,High
646997,SKU_1072,White Mug,10,20-03-24,16.82,30816,Germany,0.3,Credit Card,25.02,Apparel,In-store,Not Returned,Royal Mail,Amsterdam,Low
281924,SKU_1012,Headphones,6,20-03-24,99.63,15530,Norway,0.32,paypall,6.38,Apparel,In-store,Not Returned,Royal Mail,Paris,High
887665,SKU_1582,White Mug,-48,20-03-24,-7.43,,Belgium,1.3124860980644275,Bank Transfer,,Apparel,In-store,Not Returned,DHL,,Medium
389290,SKU_1504,Headphones,-16,20-03-24,-27.81,,France,1.3366411641319218,paypall,,Accessories,In-store,Not Returned,Royal Mail,,Medium
229205,SKU_1000,Wall Clock,37,20-03-24,81.96,59950,Netherlands,0.16,Bank Transfer,20,Stationery,In-store,Not Returned,UPS,Berlin,High
752731,SKU_1158,USB Cable,9,20-03-24,71.92,86495,Portugal,0.27,paypall,22.97,Accessories,Online,Not Returned,Royal Mail,Amsterdam,Medium
413594,SKU_1508,Headphones,40,20-03-24,87.68,46481,Australia,0.46,paypall,11.7,Electronics,Online,Not Returned,FedEx,Amsterdam,High
780073,SKU_1482,Headphones,1,20-03-24,63.83,77072,France,0.27,paypall,29.58,Apparel,In-store,Not Returned,Royal Mail,London,Low
274830,SKU_1215,Desk Lamp,35,20-03-24,63.41,11065,United States,0.33,paypall,17.45,Stationery,In-store,Not Returned,UPS,Amsterdam,High
442469,SKU_1194,T-shirt,15,20-03-24,53.74,85092,Italy,0.46,Bank Transfer,7.01,Stationery,Online,Not Returned,DHL,Amsterdam,Medium
299538,SKU_1311,T-shirt,35,20-03-24,46.29,92882,Germany,0.22,Bank Transfer,24.42,Electronics,In-store,Returned,DHL,Rome,Low
570864,SKU_1402,White Mug,26,20-03-24,40.32,93624,Spain,0.34,Credit Card,11.81,Apparel,In-store,Not Returned,Royal Mail,Amsterdam,Low
374518,SKU_1003,USB Cable,44,20-03-24,70.43,81964,Germany,0.02,Credit Card,27.57,Accessories,In-store,Not Returned,FedEx,Amsterdam,High
150985,SKU_1764,Blue Pen,3,20-03-24,30.16,63231,Netherlands,0.06,paypall,27.27,Electronics,In-store,Not Returned,FedEx,Amsterdam,High
917444,SKU_1795,Headphones,48,20-03-24,39.6,10162,Sweden,0.19,Bank Transfer,12,Electronics,Online,Not Returned,DHL,Berlin,Medium
708347,SKU_1811,Backpack,28,20-03-24,48.86,46880,France,0.4,Bank Transfer,7.6,Stationery,Online,Not Returned,DHL,London,Medium
386927,SKU_1541,Backpack,15,20-03-24,22.45,71659,Germany,0.41,Bank Transfer,29.7,Furniture,Online,Not Returned,FedEx,London,High
508779,SKU_1803,Office Chair,5,21-03-24,60.66,,France,0.03,Bank Transfer,13.77,Accessories,In-store,Not Returned,Royal Mail,London,Low
405337,SKU_1948,Headphones,4,21-03-24,67.14,49724,United States,0.06,paypall,26.16,Furniture,Online,Not Returned,Royal Mail,London,Medium
361204,SKU_1105,White Mug,45,21-03-24,2.54,82504,France,0.18,paypall,10.73,Electronics,Online,Not Returned,Royal Mail,Amsterdam,Low
372186,SKU_1121,Backpack,26,21-03-24,19.68,52706,United Kingdom,0.1,Credit Card,5.42,Furniture,Online,Not Returned,DHL,Paris,Low
159031,SKU_1954,Headphones,1,21-03-24,43.49,85966,Italy,0.07,Credit Card,25.28,Electronics,In-store,Not Returned,UPS,Berlin,Low
143163,SKU_1707,Blue Pen,23,21-03-24,63.61,83990,Spain,0.03,Credit Card,19.65,Furniture,In-store,Not Returned,FedEx,Berlin,Low
974788,SKU_1982,Wireless Mouse,1,21-03-24,60.86,45530,United States,0.26,Bank Transfer,21.01,Stationery,In-store,Not Returned,Royal Mail,Berlin,Low
458932,SKU_1714,Notebook,7,21-03-24,9.34,76610,Norway,0.49,Credit Card,22.65,Furniture,In-store,Not Returned,FedEx,Rome,Low
336929,SKU_1771,Desk Lamp,11,21-03-24,20.97,99014,Netherlands,0.08,Credit Card,14.51,Electronics,Online,Not Returned,Royal Mail,Rome,High
113796,SKU_1266,Wireless Mouse,23,21-03-24,41.97,18071,Portugal,0.16,paypall,7.99,Electronics,In-store,Not Returned,DHL,London,High
715250,SKU_1240,Wireless Mouse,2,21-03-24,88.76,77637,Belgium,0.04,paypall,17,Electronics,Online,Not Returned,DHL,Amsterdam,Medium
618299,SKU_1052,Backpack,21,21-03-24,79.19,18086,Germany,0.33,paypall,19.88,Electronics,In-store,Not Returned,UPS,Berlin,High
515886,SKU_1123,Backpack,12,21-03-24,43.39,16666,Spain,0.15,paypall,29.95,Furniture,In-store,Not Returned,Royal Mail,Rome,Medium
386464,SKU_1087,Office Chair,48,21-03-24,91.16,15818,Norway,0.45,paypall,25.04,Electronics,Online,Not Returned,DHL,Amsterdam,Medium
382218,SKU_1309,White Mug,34,21-03-24,76.74,54117,United States,0.07,Bank Transfer,7.51,Stationery,In-store,Not Returned,UPS,Berlin,Low
652219,SKU_1755,T-shirt,49,21-03-24,55.89,21511,Germany,0.15,Bank Transfer,12.46,Apparel,In-store,Not Returned,DHL,Berlin,Medium
381137,SKU_1851,Wall Clock,43,21-03-24,11.31,16173,France,0.13,Bank Transfer,19.58,Stationery,Online,Not Returned,DHL,Paris,High
